State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Production_N
West Bengal,COOCHBEHAR,2018,SUMMER,Maize,4393,26841,26.841
West Bengal,JALPAIGURI,2014,SUMMER,Rice,18154,44840,44.84
West Bengal,24 PARAGANAS NORTH,2018,RABI,Potato,8646,277973,277.973
West Bengal,NADIA,2018,RABI,Moong(Green Gram),105,88,0.088
West Bengal,24 PARAGANAS NORTH,2016,RABI,Potato,7031,205602,205.602
West Bengal,DINAJPUR UTTAR,2019,RABI,Wheat,38512,89624,89.624
West Bengal,JALPAIGURI,2010,RABI,Linseed,721,188,0.188
West Bengal,DINAJPUR UTTAR,2015,SUMMER,Rice,71596,187583,187.583
West Bengal,BARDHAMAN,2019,RABI,Masoor,1917,1556,1.556
West Bengal,HOWRAH,2012,SUMMER,Sesamum,872,1048,1.048
West Bengal,JALPAIGURI,2019,ANNUAL,Tobacco,627,931,0.931
West Bengal,COOCHBEHAR,2012,RABI,Masoor,608,272,0.272
West Bengal,HOWRAH,2011,KHARIF,Dry ginger,34,47,0.047
West Bengal,DARJEELING,2009,ANNUAL,Potato,6709,98099,98.099
West Bengal,DINAJPUR UTTAR,2016,RABI,Arhar/Tur,14,6,0.006
West Bengal,JALPAIGURI,2009,ANNUAL,Turmeric,1345,2421,2.421
West Bengal,DINAJPUR UTTAR,2009,RABI,Gram,302,389,0.389
West Bengal,DINAJPUR UTTAR,2017,AUTUMN,Maize,8177,19910,19.91
West Bengal,PURULIA,2010,ANNUAL,Dry chillies,1132,633,0.633
West Bengal,BIRBHUM,2013,SUMMER,Maize,142,251,0.251
West Bengal,HOWRAH,2019,SUMMER,Maize,88,112,0.112
West Bengal,PURULIA,2014,SUMMER,Sesamum,15,11,0.011
West Bengal,24 PARAGANAS NORTH,2012,KHARIF,Garlic,126,954,0.954
West Bengal,MURSHIDABAD,2010,ANNUAL,Sesamum,14808,14691,14.691
West Bengal,BIRBHUM,2016,RABI,Wheat,32998,86191,86.191
West Bengal,MEDINIPUR WEST,2019,RABI,Groundnut,5281,9273,9.273
West Bengal,BANKURA,2017,AUTUMN,Groundnut,141,127,0.127
West Bengal,PURULIA,2016,KHARIF,Jowar,23,6,0.006
West Bengal,MALDAH,2011,SUMMER,Rice,67633,258723,258.723
West Bengal,HOOGHLY,2014,RABI,Potato,91290,3434459,3434.459
West Bengal,DARJEELING,2017,RABI,Linseed,80,26,0.026
West Bengal,JALPAIGURI,2015,AUTUMN,Groundnut,10,14,0.014
West Bengal,PURULIA,2012,KHARIF,Moong(Green Gram),289,134,0.134
West Bengal,MEDINIPUR EAST,2018,KHARIF,Sannhamp,54,216,0.216
West Bengal,DINAJPUR UTTAR,2011,ANNUAL,Sugarcane,20,2050,2.05
West Bengal,JALPAIGURI,2019,KHARIF,Moong(Green Gram),73,50,0.05
West Bengal,MEDINIPUR WEST,2009,RABI,Rapeseed &Mustard,21672,16027,16.027
West Bengal,HOOGHLY,2010,SUMMER,Rice,107679,289463,289.463
West Bengal,BARDHAMAN,2015,KHARIF,Jute,12620,265651,265.651
West Bengal,BARDHAMAN,2009,RABI,Urad,10,6,0.006
West Bengal,HOWRAH,2010,ANNUAL,Sesamum,2509,3158,3.158
West Bengal,BARDHAMAN,2017,ANNUAL,Sugarcane,1527,69515,69.515
West Bengal,DINAJPUR UTTAR,2019,RABI,Urad,533,363,0.363
West Bengal,HOWRAH,2017,RABI,Khesari,611,936,0.936
West Bengal,DINAJPUR UTTAR,2015,RABI,Wheat,36005,98326,98.326
West Bengal,MEDINIPUR EAST,2017,SUMMER,Maize,78,125,0.125
West Bengal,BARDHAMAN,2014,RABI,Rapeseed &Mustard,25480,24067,24.067
West Bengal,HOOGHLY,2014,RABI,Groundnut,1754,3797,3.797
West Bengal,COOCHBEHAR,2014,KHARIF,Sannhamp,200,1360,1.36
West Bengal,24 PARAGANAS SOUTH,2012,KHARIF,Dry ginger,205,270,0.27
West Bengal,PURULIA,2013,SUMMER,Rice,1014,1869,1.869
West Bengal,DINAJPUR DAKSHIN,2010,ANNUAL,Turmeric,230,727,0.727
West Bengal,24 PARAGANAS SOUTH,2016,RABI,Gram,594,632,0.632
West Bengal,BANKURA,2010,ANNUAL,Turmeric,289,510,0.51
West Bengal,MALDAH,2010,ANNUAL,Arecanut,28,50,0.05
West Bengal,24 PARAGANAS NORTH,2013,RABI,Khesari,446,571,0.571
West Bengal,MEDINIPUR WEST,2018,AUTUMN,Groundnut,400,340,0.34
West Bengal,BIRBHUM,2016,KHARIF,Urad,57,16,0.016
West Bengal,MEDINIPUR EAST,2013,KHARIF,Sannhamp,74,296,0.296
West Bengal,MURSHIDABAD,2015,SUMMER,Maize,1303,6604,6.604
West Bengal,JALPAIGURI,2018,RABI,Potato,40076,990276,990.276
West Bengal,DARJEELING,2018,RABI,Rapeseed &Mustard,404,263,0.263
West Bengal,HOWRAH,2018,SUMMER,Sesamum,1489,1121,1.121
West Bengal,BIRBHUM,2014,RABI,Safflower,15,13,0.013
West Bengal,DARJEELING,2009,KHARIF,Ragi,11305,13532,13.532
West Bengal,MEDINIPUR EAST,2019,RABI,Rapeseed &Mustard,1224,1618,1.618
West Bengal,NADIA,2009,RABI,Rapeseed &Mustard,83576,65425,65.425
West Bengal,BIRBHUM,2017,AUTUMN,Groundnut,47,49,0.049
West Bengal,HOOGHLY,2012,ANNUAL,Potato,94824,2465212,2465.212
West Bengal,PURULIA,2013,RABI,Gram,13,16,0.016
West Bengal,MALDAH,2015,AUTUMN,Sesamum,77,23,0.023
West Bengal,PURULIA,2014,RABI,Moong(Green Gram),32,22,0.022
West Bengal,MURSHIDABAD,2009,RABI,Barley,586,510,0.51
West Bengal,PURULIA,2009,KHARIF,Maize,11097,20529,20.529
West Bengal,DARJEELING,2011,ANNUAL,Turmeric,140,149,0.149
West Bengal,NADIA,2009,KHARIF,Jute,115170,1714874,1714.874
West Bengal,BIRBHUM,2013,RABI,Peas & beans (Pulses),110,84,0.084
West Bengal,BARDHAMAN,2010,KHARIF,Soyabean,18,13,0.013
West Bengal,DARJEELING,2015,RABI,Khesari,10,10,0.01
West Bengal,DINAJPUR DAKSHIN,2019,RABI,Masoor,302,248,0.248
West Bengal,MEDINIPUR EAST,2015,KHARIF,Sannhamp,35,98,0.098
West Bengal,24 PARAGANAS NORTH,2013,RABI,Rapeseed &Mustard,39652,37025,37.025
West Bengal,NADIA,2019,RABI,Maize,2750,6919,6.919
West Bengal,DARJEELING,2015,AUTUMN,Ragi,11265,13511,13.511
West Bengal,DINAJPUR UTTAR,2014,RABI,Horse-gram,75,39,0.039
West Bengal,MURSHIDABAD,2016,SUMMER,Moong(Green Gram),227,142,0.142
West Bengal,COOCHBEHAR,2015,SUMMER,Moong(Green Gram),3,2,0.002
West Bengal,MURSHIDABAD,2014,KHARIF,Jute,171999,2589591,2589.591
West Bengal,PURULIA,2016,AUTUMN,Sesamum,155,79,0.079
West Bengal,MEDINIPUR EAST,2010,ANNUAL,Sugarcane,2,154,0.154
West Bengal,DINAJPUR UTTAR,2014,RABI,Potato,9693,282039,282.039
West Bengal,PURULIA,2015,RABI,Rapeseed &Mustard,886,542,0.542
West Bengal,DINAJPUR UTTAR,2013,ANNUAL,Sugarcane,460,48800,48.8
West Bengal,COOCHBEHAR,2013,RABI,Rapeseed &Mustard,9956,3166,3.166
West Bengal,COOCHBEHAR,2009,RABI,Horse-gram,50,31,0.031
West Bengal,HOWRAH,2010,AUTUMN,Rice,1374,3612,3.612
West Bengal,MALDAH,2009,SUMMER,Rice,64655,237252,237.252
West Bengal,BIRBHUM,2013,ANNUAL,Arecanut,39,63,0.063
West Bengal,BIRBHUM,2010,RABI,Arhar/Tur,21,17,0.017
West Bengal,MEDINIPUR WEST,2016,RABI,Moong(Green Gram),1133,736,0.736
West Bengal,BIRBHUM,2010,KHARIF,Other Kharif pulses,208,90,0.09
West Bengal,COOCHBEHAR,2019,AUTUMN,Ragi,76,24,0.024
West Bengal,COOCHBEHAR,2018,WINTER,Sesamum,320,288,0.288
West Bengal,DINAJPUR UTTAR,2018,SUMMER,Moong(Green Gram),1107,726,0.726
West Bengal,DARJEELING,2015,SUMMER,Groundnut,13,15,0.015
West Bengal,DINAJPUR UTTAR,2012,KHARIF,Maize,2152,4970,4.97
West Bengal,COOCHBEHAR,2011,RABI,Linseed,791,126,0.126
West Bengal,HOWRAH,2011,RABI,Rapeseed &Mustard,1098,651,0.651
West Bengal,HOWRAH,2016,SUMMER,Rice,40966,130799,130.799
West Bengal,DARJEELING,2012,ANNUAL,Potato,7174,109189,109.189
West Bengal,MURSHIDABAD,2019,RABI,Urad,4045,4231,4.231
West Bengal,DINAJPUR DAKSHIN,2009,ANNUAL,Dry chillies,2332,1732,1.732
West Bengal,BIRBHUM,2014,RABI,Safflower,15,13,0.013
West Bengal,MEDINIPUR WEST,2010,RABI,Castor seed,45,37,0.037
West Bengal,24 PARAGANAS NORTH,2017,KHARIF,Cotton(lint),76,205,0.205
West Bengal,MURSHIDABAD,2014,KHARIF,Sunflower,70,49,0.049
West Bengal,MEDINIPUR WEST,2009,AUTUMN,Rice,52839,106414,106.414
West Bengal,DINAJPUR UTTAR,2010,WINTER,Rice,189290,437762,437.762
West Bengal,PURULIA,2012,RABI,Moong(Green Gram),61,28,0.028
West Bengal,MALDAH,2013,ANNUAL,Tobacco,220,144,0.144
West Bengal,BANKURA,2016,SUMMER,Moong(Green Gram),14,35,0.035
West Bengal,BANKURA,2013,RABI,Wheat,3912,7787,7.787
West Bengal,DINAJPUR DAKSHIN,2012,RABI,Linseed,357,99,0.099
West Bengal,PURULIA,2011,WINTER,Rice,277234,725085,725.085
West Bengal,MURSHIDABAD,2011,RABI,Urad,805,706,0.706
West Bengal,NADIA,2016,RABI,Groundnut,3140,5683,5.683
West Bengal,MEDINIPUR EAST,2011,SUMMER,Rice,147552,471355,471.355
West Bengal,DINAJPUR UTTAR,2015,SUMMER,Groundnut,165,258,0.258
West Bengal,BANKURA,2013,AUTUMN,Sesamum,67,77,0.077
West Bengal,HOOGHLY,2016,AUTUMN,Rice,7494,14387,14.387
West Bengal,24 PARAGANAS NORTH,2009,SUMMER,Moong(Green Gram),286,95,0.095
West Bengal,DINAJPUR UTTAR,2012,WINTER,Sesamum,39,20,0.02
West Bengal,DINAJPUR DAKSHIN,2013,ANNUAL,Turmeric,269,469,0.469
West Bengal,BIRBHUM,2015,SUMMER,Maize,109,176,0.176
West Bengal,BIRBHUM,2010,RABI,Rapeseed &Mustard,34561,32282,32.282
West Bengal,DARJEELING,2009,RABI,Masoor,28,16,0.016
West Bengal,PURULIA,2013,ANNUAL,Dry chillies,1215,2079,2.079
West Bengal,DARJEELING,2019,SUMMER,Potato,2445,29340,29.34
West Bengal,BIRBHUM,2009,ANNUAL,Sesamum,2365,1725,1.725
West Bengal,NADIA,2012,RABI,Peas & beans (Pulses),3837,3455,3.455
West Bengal,DARJEELING,2012,RABI,Khesari,16,13,0.013
West Bengal,24 PARAGANAS SOUTH,2013,SUMMER,Maize,290,606,0.606
West Bengal,MALDAH,2010,ANNUAL,Tobacco,195,128,0.128
West Bengal,MURSHIDABAD,2016,ANNUAL,Sugarcane,3705,214852,214.852
West Bengal,DINAJPUR DAKSHIN,2013,KHARIF,Jute,19587,250891,250.891
West Bengal,PURULIA,2012,SUMMER,Maize,152,288,0.288
West Bengal,MURSHIDABAD,2015,SUMMER,Groundnut,123,185,0.185
West Bengal,DINAJPUR UTTAR,2012,KHARIF,Garlic,196,2584,2.584
West Bengal,DINAJPUR UTTAR,2009,RABI,Gram,302,389,0.389
West Bengal,MEDINIPUR WEST,2018,RABI,Masoor,955,1292,1.292
West Bengal,MURSHIDABAD,2014,RABI,Khesari,9589,9338,9.338
West Bengal,BIRBHUM,2011,AUTUMN,Rice,6086,15768,15.768
West Bengal,HOWRAH,2012,RABI,Rapeseed &Mustard,587,366,0.366
West Bengal,BARDHAMAN,2018,RABI,Moong(Green Gram),5,2,0.002
West Bengal,DINAJPUR UTTAR,2013,AUTUMN,Maize,2567,7239,7.239
West Bengal,DINAJPUR UTTAR,2016,RABI,Wheat,36936,89166,89.166
West Bengal,24 PARAGANAS SOUTH,2013,RABI,Gram,217,202,0.202
West Bengal,MEDINIPUR WEST,2018,WINTER,Sesamum,166,98,0.098
West Bengal,MURSHIDABAD,2012,WINTER,Rice,223835,576385,576.385
West Bengal,MURSHIDABAD,2018,AUTUMN,Rice,11617,30039,30.039
West Bengal,BARDHAMAN,2009,ANNUAL,Turmeric,230,463,0.463
West Bengal,COOCHBEHAR,2015,RABI,Linseed,1008,292,0.292
West Bengal,BIRBHUM,2012,KHARIF,Jute,109,1821,1.821
West Bengal,MALDAH,2012,SUMMER,Maize,3014,2291,2.291
West Bengal,BANKURA,2012,SUMMER,Maize,173,553,0.553
West Bengal,JALPAIGURI,2019,AUTUMN,Sesamum,127,101,0.101
West Bengal,BIRBHUM,2009,KHARIF,Jute,391,6960,6.96
West Bengal,HOOGHLY,2015,WINTER,Rice,194776,592723,592.723
West Bengal,JALPAIGURI,2012,RABI,Barley,4,6,0.006
West Bengal,BARDHAMAN,2017,SUMMER,Rice,163328,592495,592.495
West Bengal,PURULIA,2014,KHARIF,Mesta,38,104,0.104
West Bengal,PURULIA,2014,KHARIF,Moong(Green Gram),304,141,0.141
West Bengal,COOCHBEHAR,2013,AUTUMN,Sesamum,170,68,0.068
West Bengal,DINAJPUR DAKSHIN,2010,ANNUAL,Turmeric,230,727,0.727
West Bengal,BANKURA,2009,SUMMER,Moong(Green Gram),5,2,0.002
West Bengal,BANKURA,2010,RABI,Arhar/Tur,21,7,0.007
West Bengal,HOOGHLY,2016,KHARIF,Jute,26897,444494,444.494
West Bengal,NADIA,2017,AUTUMN,Maize,680,1588,1.588
West Bengal,BIRBHUM,2017,KHARIF,Urad,112,32,0.032
West Bengal,BANKURA,2011,ANNUAL,Tobacco,33,35,0.035
West Bengal,JALPAIGURI,2010,RABI,Peas & beans (Pulses),213,173,0.173
West Bengal,MURSHIDABAD,2013,KHARIF,Sunflower,26,28,0.028
West Bengal,DARJEELING,2019,RABI,Linseed,103,34,0.034
West Bengal,COOCHBEHAR,2010,ANNUAL,Sannhamp,150,900,0.9
West Bengal,24 PARAGANAS NORTH,2010,ANNUAL,Turmeric,924,3033,3.033
West Bengal,24 PARAGANAS NORTH,2011,RABI,Gram,713,481,0.481
West Bengal,MEDINIPUR WEST,2017,RABI,Safflower,279,218,0.218
West Bengal,MEDINIPUR EAST,2013,ANNUAL,Potato,4070,73751,73.751
West Bengal,NADIA,2013,KHARIF,Jute,120785,1780068,1780.068
West Bengal,BARDHAMAN,2011,ANNUAL,Sannhamp,47,334,0.334
West Bengal,DINAJPUR DAKSHIN,2019,RABI,Gram,19,18,0.018
West Bengal,HOWRAH,2010,AUTUMN,Rice,1374,3612,3.612
West Bengal,COOCHBEHAR,2011,KHARIF,Maize,5900,35200,35.2
West Bengal,BIRBHUM,2010,KHARIF,Maize,162,236,0.236
West Bengal,BARDHAMAN,2017,RABI,Linseed,2,1,0.001
West Bengal,HOWRAH,2012,KHARIF,Sunflower,316,360,0.36
West Bengal,MALDAH,2016,KHARIF,Mesta,629,4802,4.802
West Bengal,24 PARAGANAS NORTH,2019,RABI,Potato,9776,323514,323.514
West Bengal,PURULIA,2015,RABI,Gram,56,68,0.068
West Bengal,DARJEELING,2018,AUTUMN,Rice,3512,6823,6.823
West Bengal,BIRBHUM,2012,KHARIF,Urad,116,35,0.035
West Bengal,DARJEELING,2011,RABI,Linseed,109,19,0.019
West Bengal,PURULIA,2016,KHARIF,Sunflower,42,40,0.04
West Bengal,COOCHBEHAR,2009,KHARIF,Maize,2215,11154,11.154
West Bengal,MALDAH,2011,KHARIF,Small millets,107,38,0.038
West Bengal,JALPAIGURI,2019,AUTUMN,Maize,4363,9345,9.345
West Bengal,JALPAIGURI,2015,RABI,Arhar/Tur,10,11,0.011
West Bengal,HOWRAH,2012,ANNUAL,Turmeric,144,368,0.368
West Bengal,DINAJPUR UTTAR,2019,KHARIF,Moong(Green Gram),360,436,0.436
West Bengal,24 PARAGANAS NORTH,2016,RABI,Groundnut,80,84,0.084
West Bengal,MALDAH,2017,AUTUMN,Rice,3098,5519,5.519
West Bengal,DINAJPUR DAKSHIN,2018,RABI,Rapeseed &Mustard,24265,26466,26.466
West Bengal,NADIA,2014,RABI,Khesari,1443,1286,1.286
West Bengal,24 PARAGANAS NORTH,2009,ANNUAL,Dry chillies,4034,8520,8.52
West Bengal,DARJEELING,2019,AUTUMN,Sesamum,3,1,0.001
West Bengal,DINAJPUR DAKSHIN,2016,WINTER,Rice,149572,374181,374.181
West Bengal,24 PARAGANAS SOUTH,2018,SUMMER,Maize,237,483,0.483
West Bengal,24 PARAGANAS SOUTH,2012,RABI,Rapeseed &Mustard,2282,2311,2.311
West Bengal,MEDINIPUR WEST,2009,SUMMER,Rice,121743,370448,370.448
West Bengal,MEDINIPUR EAST,2015,KHARIF,Urad,94,16,0.016
West Bengal,24 PARAGANAS SOUTH,2016,KHARIF,Cotton(lint),75,345,0.345
West Bengal,NADIA,2016,RABI,Barley,5,8,0.008
West Bengal,MURSHIDABAD,2016,KHARIF,Moong(Green Gram),85,48,0.048
West Bengal,PURULIA,2012,KHARIF,Urad,10571,3777,3.777
West Bengal,BARDHAMAN,2011,KHARIF,Jute,13800,229588,229.588
West Bengal,BARDHAMAN,2013,ANNUAL,Potato,55655,495783,495.783
West Bengal,BARDHAMAN,2009,KHARIF,Urad,111,155,0.155
West Bengal,MALDAH,2013,RABI,Masoor,3217,2586,2.586
West Bengal,DARJEELING,2010,ANNUAL,Sesamum,166,92,0.092
West Bengal,MALDAH,2016,AUTUMN,Maize,3924,12672,12.672
West Bengal,MEDINIPUR EAST,2016,SUMMER,Groundnut,19619,73008,73.008
West Bengal,DARJEELING,2016,RABI,Moong(Green Gram),20,15,0.015
West Bengal,COOCHBEHAR,2009,ANNUAL,Sannhamp,150,975,0.975
West Bengal,BIRBHUM,2019,RABI,Peas & beans (Pulses),417,423,0.423
West Bengal,BIRBHUM,2012,RABI,Wheat,32147,94900,94.9
West Bengal,MURSHIDABAD,2009,RABI,Masoor,22407,12459,12.459
West Bengal,HOOGHLY,2009,RABI,Moong(Green Gram),75,59,0.059
West Bengal,BIRBHUM,2013,ANNUAL,Arecanut,39,63,0.063
West Bengal,MEDINIPUR WEST,2016,KHARIF,Horse-gram,415,220,0.22
West Bengal,MEDINIPUR WEST,2014,SUMMER,Sesamum,59958,44246,44.246
West Bengal,JALPAIGURI,2016,RABI,Small millets,25,13,0.013
West Bengal,DARJEELING,2017,AUTUMN,Ragi,9531,10665,10.665
West Bengal,24 PARAGANAS SOUTH,2010,RABI,Arhar/Tur,22,24,0.024
West Bengal,MEDINIPUR WEST,2009,RABI,Castor seed,45,43,0.043
West Bengal,24 PARAGANAS NORTH,2018,RABI,Maize,45,149,0.149
West Bengal,DINAJPUR DAKSHIN,2012,RABI,Rapeseed &Mustard,22251,13188,13.188
West Bengal,DARJEELING,2012,ANNUAL,Potato,7174,109189,109.189
West Bengal,DARJEELING,2015,RABI,Safflower,8,11,0.011
West Bengal,PURULIA,2011,RABI,Linseed,1623,349,0.349
West Bengal,DINAJPUR UTTAR,2013,ANNUAL,Arecanut,405,542,0.542
West Bengal,JALPAIGURI,2009,RABI,Rapeseed &Mustard,8789,5147,5.147
West Bengal,24 PARAGANAS NORTH,2012,SUMMER,Groundnut,2214,3859,3.859
West Bengal,MALDAH,2012,KHARIF,Jute,22480,289173,289.173
West Bengal,24 PARAGANAS NORTH,2018,SUMMER,Maize,129,333,0.333
West Bengal,MURSHIDABAD,2009,RABI,Linseed,466,178,0.178
West Bengal,DARJEELING,2013,SUMMER,Rice,1526,3204,3.204
West Bengal,MALDAH,2011,ANNUAL,Sugarcane,2379,243802,243.802
West Bengal,NADIA,2015,AUTUMN,Maize,348,879,0.879
West Bengal,DINAJPUR DAKSHIN,2018,SUMMER,Maize,2182,10807,10.807
West Bengal,24 PARAGANAS NORTH,2019,SUMMER,Groundnut,2143,4622,4.622
West Bengal,BARDHAMAN,2014,RABI,Gram,54,33,0.033
West Bengal,BIRBHUM,2016,SUMMER,Maize,75,120,0.12
West Bengal,MEDINIPUR WEST,2009,KHARIF,Maize,869,1538,1.538
West Bengal,MALDAH,2010,ANNUAL,Groundnut,328,264,0.264
West Bengal,BARDHAMAN,2016,RABI,Potato,49022,1356664,1356.664
West Bengal,BANKURA,2019,AUTUMN,Small millets,153,106,0.106
West Bengal,BANKURA,2015,RABI,Wheat,3013,6839,6.839
West Bengal,MALDAH,2019,AUTUMN,Maize,4671,17399,17.399
West Bengal,24 PARAGANAS NORTH,2013,KHARIF,Urad,2461,2162,2.162
West Bengal,COOCHBEHAR,2013,WINTER,Sesamum,280,250,0.25
West Bengal,DARJEELING,2011,ANNUAL,Cardamom,2874,704,0.704
West Bengal,DINAJPUR UTTAR,2013,ANNUAL,Dry chillies,6852,6599,6.599
West Bengal,JALPAIGURI,2015,RABI,Barley,15,20,0.02
West Bengal,BARDHAMAN,2012,ANNUAL,Sugarcane,817,56150,56.15
West Bengal,BIRBHUM,2017,KHARIF,Sunflower,68,65,0.065
West Bengal,DINAJPUR UTTAR,2015,RABI,Peas & beans (Pulses),215,261,0.261
West Bengal,BANKURA,2016,SUMMER,Maize,121,274,0.274
West Bengal,MURSHIDABAD,2014,SUMMER,Maize,1505,7531,7.531
West Bengal,MEDINIPUR EAST,2011,ANNUAL,Groundnut,15392,31985,31.985
West Bengal,DINAJPUR UTTAR,2019,KHARIF,Mesta,1029,12157,12.157
West Bengal,24 PARAGANAS NORTH,2017,SUMMER,Rice,70500,249051,249.051
West Bengal,COOCHBEHAR,2019,KHARIF,Niger seed,2490,2074,2.074
West Bengal,MALDAH,2009,KHARIF,Niger seed,32,8,0.008
West Bengal,PURULIA,2009,RABI,Khesari,165,84,0.084
West Bengal,BARDHAMAN,2015,RABI,Moong(Green Gram),4,2,0.002
West Bengal,DARJEELING,2010,ANNUAL,Sesamum,166,92,0.092
West Bengal,BANKURA,2015,SUMMER,Sesamum,17216,12320,12.32
West Bengal,DINAJPUR UTTAR,2017,KHARIF,Mesta,779,6795,6.795
West Bengal,24 PARAGANAS SOUTH,2009,ANNUAL,Groundnut,154,206,0.206
West Bengal,DINAJPUR DAKSHIN,2017,RABI,Rapeseed &Mustard,24811,29184,29.184
West Bengal,MALDAH,2012,SUMMER,Sesamum,63,41,0.041
West Bengal,DINAJPUR DAKSHIN,2009,RABI,Rapeseed &Mustard,23337,19198,19.198
West Bengal,MEDINIPUR WEST,2012,RABI,Wheat,6539,16603,16.603
West Bengal,MALDAH,2013,RABI,Masoor,3217,2586,2.586
West Bengal,MEDINIPUR WEST,2018,RABI,Rapeseed &Mustard,15801,15809,15.809
West Bengal,DINAJPUR DAKSHIN,2011,RABI,Khesari,7,1,0.001
West Bengal,DINAJPUR DAKSHIN,2010,RABI,Wheat,9258,17681,17.681
West Bengal,DINAJPUR UTTAR,2019,WINTER,Rice,179862,466273,466.273
West Bengal,DARJEELING,2012,RABI,Masoor,19,14,0.014
West Bengal,DINAJPUR DAKSHIN,2015,KHARIF,Urad,646,262,0.262
West Bengal,DARJEELING,2013,ANNUAL,Dry chillies,529,557,0.557
West Bengal,BIRBHUM,2013,RABI,Other  Rabi pulses,115,35,0.035
West Bengal,DINAJPUR UTTAR,2016,SUMMER,Moong(Green Gram),321,198,0.198
West Bengal,MURSHIDABAD,2010,KHARIF,Mesta,536,8115,8.115
West Bengal,MURSHIDABAD,2013,AUTUMN,Rice,32285,73651,73.651
West Bengal,PURULIA,2016,RABI,Wheat,1880,4206,4.206
West Bengal,BARDHAMAN,2013,AUTUMN,Sesamum,5,3,0.003
West Bengal,MEDINIPUR WEST,2014,AUTUMN,Groundnut,651,609,0.609
West Bengal,MEDINIPUR EAST,2012,RABI,Wheat,529,1375,1.375
West Bengal,BARDHAMAN,2015,RABI,Masoor,2114,2266,2.266
West Bengal,BARDHAMAN,2011,KHARIF,Mesta,5,51,0.051
West Bengal,NADIA,2010,ANNUAL,Arecanut,356,981,0.981
West Bengal,NADIA,2010,ANNUAL,Potato,5495,147513,147.513
West Bengal,HOWRAH,2013,RABI,Khesari,621,587,0.587
West Bengal,DINAJPUR UTTAR,2011,RABI,Urad,671,463,0.463
West Bengal,MEDINIPUR WEST,2010,RABI,Moong(Green Gram),750,533,0.533
West Bengal,MEDINIPUR WEST,2015,KHARIF,Horse-gram,775,403,0.403
West Bengal,NADIA,2016,RABI,Moong(Green Gram),74,62,0.062
West Bengal,PURULIA,2014,RABI,Urad,65,38,0.038
West Bengal,HOWRAH,2013,RABI,Khesari,621,587,0.587
West Bengal,BARDHAMAN,2013,SUMMER,Rice,233697,661427,661.427
West Bengal,MEDINIPUR WEST,2011,SUMMER,Rice,137915,436435,436.435
West Bengal,BIRBHUM,2019,RABI,Masoor,5473,5621,5.621
West Bengal,MEDINIPUR EAST,2012,SUMMER,Moong(Green Gram),217,198,0.198
West Bengal,MURSHIDABAD,2012,RABI,Masoor,19707,15465,15.465
West Bengal,PURULIA,2010,RABI,Masoor,14,3,0.003
West Bengal,DINAJPUR DAKSHIN,2009,KHARIF,Dry ginger,253,344,0.344
West Bengal,JALPAIGURI,2017,RABI,Maize,550,4180,4.18
West Bengal,BIRBHUM,2013,SUMMER,Groundnut,36,52,0.052
West Bengal,BIRBHUM,2017,KHARIF,Other Kharif pulses,288,123,0.123
West Bengal,PURULIA,2014,RABI,Groundnut,6511,11394,11.394
West Bengal,MEDINIPUR EAST,2009,ANNUAL,Sesamum,657,489,0.489
West Bengal,HOOGHLY,2011,WINTER,Rice,195831,529916,529.916
West Bengal,MURSHIDABAD,2014,AUTUMN,Groundnut,9,16,0.016
West Bengal,MURSHIDABAD,2016,SUMMER,Maize,1462,7043,7.043
West Bengal,24 PARAGANAS NORTH,2009,RABI,Khesari,831,828,0.828
West Bengal,MEDINIPUR WEST,2017,RABI,Masoor,608,755,0.755
West Bengal,24 PARAGANAS NORTH,2014,SUMMER,Sesamum,6941,8815,8.815
West Bengal,DINAJPUR DAKSHIN,2019,SUMMER,Maize,1858,7451,7.451
West Bengal,DINAJPUR DAKSHIN,2013,RABI,Linseed,431,119,0.119
West Bengal,MURSHIDABAD,2012,RABI,Moong(Green Gram),21,31,0.031
West Bengal,DINAJPUR UTTAR,2019,KHARIF,Sunflower,18,20,0.02
West Bengal,JALPAIGURI,2018,RABI,Masoor,1785,1014,1.014
West Bengal,MEDINIPUR WEST,2016,SUMMER,Rice,137185,452691,452.691
West Bengal,PURULIA,2019,AUTUMN,Sesamum,170,87,0.087
West Bengal,COOCHBEHAR,2019,WINTER,Rice,217046,515777,515.777
West Bengal,PURULIA,2010,RABI,Wheat,3247,7101,7.101
West Bengal,MEDINIPUR WEST,2018,RABI,Other  Rabi pulses,85,35,0.035
West Bengal,24 PARAGANAS NORTH,2015,RABI,Safflower,42,58,0.058
West Bengal,MURSHIDABAD,2014,RABI,Rapeseed &Mustard,83151,111039,111.039
West Bengal,DINAJPUR UTTAR,2016,AUTUMN,Maize,3898,8835,8.835
West Bengal,MEDINIPUR EAST,2016,SUMMER,Moong(Green Gram),192,133,0.133
West Bengal,BARDHAMAN,2010,RABI,Arhar/Tur,24,19,0.019
West Bengal,BARDHAMAN,2011,RABI,Safflower,14,9,0.009
West Bengal,24 PARAGANAS NORTH,2012,KHARIF,Garlic,126,954,0.954
West Bengal,MALDAH,2017,AUTUMN,Sesamum,119,84,0.084
West Bengal,PURULIA,2019,AUTUMN,Rice,264,721,0.721
West Bengal,JALPAIGURI,2017,SUMMER,Maize,8551,22729,22.729
West Bengal,NADIA,2014,RABI,Barley,167,327,0.327
